date,company,ticker,product_category,region,sales_volume,revenue,price,marketing_spend,discount_rate,inventory_level,promotion_flag,holiday_flag,sentiment_score,positive_mentions,negative_mentions,neutral_mentions,news_volume,social_buzz_index,open_price,close_price,high_price,low_price,volume,sector_index,market_return,sales_lag_7,sales_rolling_mean_30,sentiment_lag_1,sentiment_rolling_mean_7,stock_pct_change,volatility_index,marketing_growth_rate,data_ingested_timestamp
2023-07-24,Apple,AAPL,Electronics,Global,617.15,68340.01,110.73484082063534,53935.53,0.024,1823,0,0,0.1045,7,0,69,76,83.94,110.504,110.7348,111.3036,110.3938,1244534,1.039965,-0.000514,626.28,631.3646666666666,0.106,0.1049571428571428,0.0307105479199594,1.3087940131727616,0.0592498499075289,2025-11-11 11:28:45.711988
2023-07-25,Apple,AAPL,Electronics,Global,593.63,65267.73,109.94682605823084,53667.37,0.014,2259,0,0,0.1062,8,0,72,80,88.5,109.9719,109.9468,110.06,109.5865,1476155,1.040759,0.000763,548.04,628.255,0.1045,0.1051285714285714,-0.0071161008102241,1.347253756054372,-0.0049718617764578,2025-11-11 11:28:45.711988
2023-07-26,Apple,AAPL,Electronics,Global,593.88,64486.3,108.58472990662456,54449.23,0.016,2225,0,0,0.1062,8,0,76,84,92.92,108.4002,108.5847,109.1775,107.6875,1201246,1.040619,-0.000134,659.77,628.1739999999999,0.1062,0.1054428571428571,-0.0123887189076898,1.3422220648230538,0.0145686289452977,2025-11-11 11:28:45.711988
2023-07-27,Apple,AAPL,Electronics,Global,615.44,68298.99,110.97587487735484,59611.44,0.024,1333,0,0,0.104,9,0,86,95,104.88,111.0653,110.9759,111.2405,110.5546,1013898,1.040014,-0.000581,591.33,628.2603333333334,0.1062,0.1053285714285714,0.0220215186854133,1.2989076685039067,0.0948077686314388,2025-11-11 11:28:45.711988
2023-07-28,Apple,AAPL,Electronics,Global,649.86,72143.24,111.01351731037096,60456.01,0.027,1834,0,0,0.1051,9,0,78,87,96.14,110.8114,111.0135,111.176,110.646,1075904,1.040443,0.000413,658.45,626.7170000000001,0.104,0.1052999999999999,0.0003388123006886,1.415687584200787,0.0141679181043101,2025-11-11 11:28:45.711988
2023-07-29,Apple,AAPL,Electronics,Global,788.41,87679.5,111.2105438473775,89244.99,0.063,1887,1,0,0.1031,10,0,95,105,115.83,111.2143,111.2105,111.5263,110.9497,1018307,1.039724,-0.000691,642.54,631.9330000000001,0.1051,0.1050142857142857,0.0017745589500375,1.447209879755021,0.4761971555846971,2025-11-11 11:28:45.711988
2023-07-30,Apple,AAPL,Electronics,Global,588.43,65832.1,111.8775345369434,61823.46,0.009,2114,0,0,0.1022,10,0,90,100,110.22,111.4955,111.8775,112.3925,110.7863,1303983,1.039747,2.2e-05,506.61,632.1913333333333,0.1031,0.1044714285714285,0.0059976351153891,1.0661711067732842,-0.3072612815576538,2025-11-11 11:28:45.711988
2023-07-31,Apple,AAPL,Electronics,Global,600.62,68997.55,114.87721043947116,56267.9,0.003,2171,0,0,0.1011,7,0,70,77,84.78,115.0693,114.8772,116.0375,114.4483,1366348,1.03974,-7e-06,617.15,630.5550000000001,0.1022,0.1039857142857142,0.0268123617349334,1.935422636843012,-0.0898616803394698,2025-11-11 11:28:45.711988
2023-08-01,Apple,AAPL,Electronics,Global,645.38,72607.82,112.50398306441014,57836.04,0.007,2099,0,0,0.1017,8,0,72,80,88.14,112.6055,112.504,113.3874,112.2595,1541068,1.040608,0.000836,593.63,630.4429999999999,0.1011,0.1033428571428571,-0.0206585815113877,1.8977171218685949,0.0278691758533728,2025-11-11 11:28:45.711988
2023-08-02,Apple,AAPL,Electronics,Global,568.81,65459.41,115.08133104940003,52183.24,0.015,1731,0,0,0.1019,9,0,84,93,102.47,115.1959,115.0813,115.2684,114.8655,1944310,1.040988,0.000365,593.88,627.9590000000001,0.1017,0.1027285714285714,0.02290851880822,1.774676386426195,-0.0977383652131094,2025-11-11 11:28:45.711988
2023-08-03,Apple,AAPL,Electronics,Global,585.58,65377.49,111.6457072713694,53493.43,0.016,1810,0,0,0.1024,8,0,74,82,90.4,111.6255,111.6457,111.979,111.1364,1136120,1.040968,-1.9e-05,615.44,625.6100000000001,0.1019,0.1025,-0.0298536773567903,1.6947015139253034,0.0251074866183089,2025-11-11 11:28:45.711988
2023-08-04,Apple,AAPL,Electronics,Global,617.71,67841.47,109.82737953394476,60913.33,0.017,1549,0,0,0.1023,8,0,75,83,91.49,109.6743,109.8274,110.2199,109.4599,1017695,1.041622,0.000628,649.86,623.9833333333333,0.1024,0.1021,-0.0162863415250207,1.923742830022371,0.1387067533340076,2025-11-11 11:28:45.711988
2023-08-05,Apple,AAPL,Electronics,Global,692.09,74648.99,107.86023454599037,64655.63,0.008,2019,0,0,0.1046,9,0,84,93,102.73,108.2006,107.8602,108.4404,107.5561,1612903,1.042735,0.001068,788.41,625.9436666666667,0.1023,0.1023142857142857,-0.0179117415144125,2.58231574087792,0.061436470473704,2025-11-11 11:28:45.711988
2023-08-06,Apple,AAPL,Electronics,Global,632.58,68039.23,107.55830171375167,60569.8,0.002,1889,0,0,0.1059,7,0,67,74,81.84,107.9168,107.5583,108.2977,107.4307,1878011,1.043181,0.000428,588.43,624.753,0.1046,0.1028428571428571,-0.0027989935119719,3.0728809467996645,-0.0631937234236214,2025-11-11 11:28:45.711988
2023-08-07,Apple,AAPL,Electronics,Global,623.89,66099.13,105.94676759722246,50812.98,0.021,2159,0,0,0.1069,8,0,72,80,88.55,105.9316,105.9468,106.1118,105.5898,1803781,1.043189,8e-06,600.62,625.1683333333334,0.1059,0.1036714285714285,-0.0149825722422166,3.208612684466233,-0.1610839065012597,2025-11-11 11:28:45.711988
2023-08-08,Apple,AAPL,Electronics,Global,618.36,67179.97,108.6421636887796,52143.37,0.021,2209,0,0,0.1043,8,0,72,80,88.34,108.518,108.6422,108.8915,108.3377,1264079,1.04214,-0.001006,645.38,624.2473333333332,0.1069,0.1040428571428571,0.0254410704240242,3.046357813749614,0.0261820896944049,2025-11-11 11:28:45.711988
2023-08-09,Apple,AAPL,Electronics,Global,577.06,63346.46,109.77448266830332,56686.68,0.026,1899,0,0,0.1027,9,0,87,96,105.86,109.395,109.7745,110.0713,109.2546,1889968,1.041287,-0.000818,568.81,621.2703333333334,0.1043,0.1041571428571428,0.0104222852630009,1.85638132727353,0.0871311156145067,2025-11-11 11:28:45.711988
2023-08-10,Apple,AAPL,Electronics,Global,610.03,66947.52,109.74463661105442,60988.59,0.028,2084,0,0,0.1011,8,0,74,82,90.29,109.7941,109.7446,109.9665,109.5162,1332794,1.041043,-0.000234,585.58,614.9383333333333,0.1027,0.1039714285714285,-0.0002723765537533,1.4587391265721428,0.0758892565237547,2025-11-11 11:28:45.711988
2023-08-11,Apple,AAPL,Electronics,Global,624.17,67297.6,107.8193511305046,52488.99,0.024,1935,0,0,0.0988,8,0,83,91,99.99,107.6752,107.8194,109.2984,107.3037,1548405,1.040556,-0.000468,617.71,615.5926666666668,0.1011,0.1034714285714285,-0.0175425487905556,1.3421980236277804,-0.1393637727975019,2025-11-11 11:28:45.711988
2023-08-12,Apple,AAPL,Electronics,Global,566.28,62768.4,110.84340102406888,61262.32,0.021,1665,0,0,0.0989,7,0,68,75,82.42,110.7371,110.8434,112.3583,110.2084,1080909,1.040406,-0.000144,692.09,615.9246666666666,0.0988,0.1026571428571428,0.0280469006505323,1.6560869862598555,0.1671461005441332,2025-11-11 11:28:45.711988
2023-08-13,Apple,AAPL,Electronics,Global,608.17,67545.6,111.06369068976316,58337.54,0.029,1759,0,0,0.101,9,0,87,96,105.7,111.2778,111.0637,111.8627,111.0498,1203610,1.040451,4.4e-05,632.58,613.9223333333334,0.0989,0.1019571428571428,0.0019874886551656,1.8053448393359133,-0.0477419072604498,2025-11-11 11:28:45.711988
2023-08-14,Apple,AAPL,Electronics,Global,620.83,68607.24,110.50890154565296,61618.15,0.034,1319,0,0,0.1026,7,0,66,73,80.49,110.2962,110.5089,110.9368,109.8253,1528163,1.040875,0.000407,623.89,614.525,0.101,0.1013428571428571,-0.0049953315079543,1.1866797276688483,0.0562349732265021,2025-11-11 11:28:45.711988
2023-08-15,Apple,AAPL,Electronics,Global,577.47,63643.22,110.21042860596724,58364.56,0.013,1881,0,0,0.1012,7,0,64,71,78.19,110.6334,110.2104,111.0505,109.9963,1692117,1.040819,-5.4e-05,618.36,614.9616666666667,0.1026,0.1009,-0.0027011399081883,1.0814302557100774,-0.0528024616123659,2025-11-11 11:28:45.711988
2023-08-16,Apple,AAPL,Electronics,Global,573.48,62924.29,109.72360340522432,59037.85,0.028,1821,0,0,0.1009,9,0,84,93,102.38,109.5004,109.7236,110.1318,109.4346,1861845,1.041208,0.000374,577.06,613.2016666666666,0.1012,0.1006428571428571,-0.0044170060175809,1.083329322643161,0.0115359389328044,2025-11-11 11:28:45.711988
2023-08-17,Apple,AAPL,Electronics,Global,555.77,62014.28,111.58263515764924,53731.21,0.014,1671,0,0,0.1016,8,0,72,80,88.13,111.1258,111.5826,111.7103,110.8702,1540988,1.04126,5e-05,610.03,613.4593333333335,0.1009,0.1007142857142857,0.0169425720628926,1.2277054565185332,-0.08988538708642,2025-11-11 11:28:45.711988
2023-08-18,Apple,AAPL,Electronics,Global,612.02,69836.01,114.10740497624352,60802.85,0.022,2245,0,0,0.0992,11,0,105,116,127.5,113.9572,114.1074,114.8866,113.1501,2109536,1.039679,-0.001518,624.17,611.8676666666668,0.1016,0.1007714285714285,0.0226271838082281,1.4354597877515964,0.1316114042471776,2025-11-11 11:28:45.711988
2023-08-19,Apple,AAPL,Electronics,Global,640.3,71711.35,111.99648491078574,62660.22,0.031,2157,0,0,0.0977,8,0,83,91,99.89,112.0764,111.9965,112.2132,111.8214,1652974,1.038928,-0.000723,566.28,613.5,0.0992,0.1006,-0.0184992384367709,1.460546333809503,0.0305474167740493,2025-11-11 11:28:45.711988
2023-08-20,Apple,AAPL,Electronics,Global,621.26,68672.58,110.53758477711926,63069.36,0.017,2166,0,0,0.0973,6,0,63,69,75.71,110.5678,110.5376,110.7241,110.2866,1091126,1.038812,-0.000111,608.17,612.2603333333333,0.0977,0.1000714285714285,-0.0130262999290156,1.4887939031516273,0.0065295014923343,2025-11-11 11:28:45.711988
2023-08-21,Apple,AAPL,Electronics,Global,506.45,55308.34,109.20789499909054,50441.8,0.01,2207,0,0,0.0959,9,0,87,96,105.2,109.2479,109.2079,109.5241,108.6833,1184138,1.037845,-0.000932,620.83,607.724,0.0973,0.0991142857142857,-0.0120293909040906,1.6656997772606137,-0.200217030900583,2025-11-11 11:28:45.711988
2023-08-22,Apple,AAPL,Electronics,Global,626.13,68817.08,109.90862102152298,59368.97,0.015,1999,0,0,0.0958,8,0,82,90,98.62,109.8477,109.9086,110.3577,109.571,1294698,1.038325,0.000462,577.47,611.7080000000001,0.0959,0.0983428571428571,0.0064162024908456,1.6947747172564656,0.1769796081821029,2025-11-11 11:28:45.711988
2023-08-23,Apple,AAPL,Electronics,Global,640.72,71827.73,112.10470572070014,64843.08,0.01,1996,0,0,0.0993,9,0,87,96,105.53,111.9924,112.1047,112.2515,111.5699,1054886,1.039549,0.001179,573.48,612.4936666666666,0.0958,0.0981142857142857,0.0199811479720422,1.6315181495319122,0.092204900977733,2025-11-11 11:28:45.711988
2023-08-24,Apple,AAPL,Electronics,Global,570.94,62248.73,109.02849491609946,58803.73,0.009,2249,0,0,0.1016,8,0,80,88,96.94,108.7582,109.0285,109.4321,108.452,1288131,1.040524,0.000938,555.77,611.7373333333333,0.0993,0.0981142857142857,-0.0274404195363798,1.842598727177072,-0.0931379262058496,2025-11-11 11:28:45.711988
2023-08-25,Apple,AAPL,Electronics,Global,526.83,56238.58,106.7490046761402,52569.04,0.032,2200,0,0,0.1004,10,0,91,101,111.14,106.7766,106.749,107.138,106.6316,1289645,1.040354,-0.000164,612.02,609.5023333333334,0.1016,0.0982857142857142,-0.0209073774288374,1.8628918136578976,-0.1060254170951401,2025-11-11 11:28:45.711988
2023-08-26,Apple,AAPL,Electronics,Global,565.12,59912.69,106.01764860099426,63164.12,0.025,2308,0,0,0.1027,9,0,83,92,101.45,106.2417,106.0176,106.3978,105.2827,1241686,1.041546,0.001146,640.3,607.825,0.1004,0.0989999999999999,-0.0068515864317229,2.1130880212578247,0.2015460050250108,2025-11-11 11:28:45.711988
2023-08-27,Apple,AAPL,Electronics,Global,586.82,62878.71,107.15161260040212,53964.6,0.013,1986,0,0,0.1064,7,0,66,73,80.77,107.1546,107.1516,107.7849,106.1227,1507544,1.041665,0.000114,621.26,605.7236666666666,0.1027,0.1002999999999999,0.0106963372119346,2.1111299039370257,-0.1456447109529904,2025-11-11 11:28:45.711988
2023-08-28,Apple,AAPL,Electronics,Global,483.5,50833.88,105.13729635451163,50675.2,0.01,1704,0,0,0.1056,9,0,85,94,103.93,104.9773,105.1373,106.0439,104.6672,2240096,1.041395,-0.000259,506.45,595.56,0.1064,0.1016857142857142,-0.0187985993676249,2.44804413220052,-0.0609547740555845,2025-11-11 11:28:45.711988
2023-08-29,Apple,AAPL,Electronics,Global,596.61,62242.92,104.32765119408214,56457.77,0.011,2071,0,0,0.1052,8,0,76,84,92.83,104.3581,104.3277,104.3855,104.303,1291189,1.040905,-0.000471,626.13,595.8326666666668,0.1056,0.1030285714285714,-0.0077004069916195,2.6301524250345176,0.1141104524501137,2025-11-11 11:28:45.711988
2023-08-30,Apple,AAPL,Electronics,Global,642.85,66100.65,102.824382691767,80751.47,0.063,1826,1,0,0.1055,7,0,68,75,82.91,103.1254,102.8244,103.491,101.5904,1726928,1.040663,-0.000232,640.72,597.2403333333333,0.1052,0.1039142857142857,-0.0144094042138377,2.0248957254421147,0.4302986108023749,2025-11-11 11:28:45.711988
2023-08-31,Apple,AAPL,Electronics,Global,546.86,57083.59,104.38428071091536,51728.63,0.032,2196,0,0,0.1051,10,0,86,96,106.09,104.3417,104.3843,105.42,103.6897,1811773,1.040352,-0.000298,570.94,593.9563333333334,0.1055,0.1044142857142857,0.0151705237278312,1.524523583930653,-0.3594094324227163,2025-11-11 11:28:45.711988
2023-09-01,Apple,AAPL,Electronics,Global,459.14,47822.97,104.15770781872055,56949.34,0.019,2086,0,0,0.105,9,0,78,87,96.13,103.9001,104.1577,104.2911,103.332,1623196,1.040488,0.000131,526.83,590.3006666666666,0.1051,0.1050714285714285,-0.0021708245397056,1.4032602677026118,0.1009249616701621,2025-11-11 11:28:45.711988
2023-09-02,Apple,AAPL,Electronics,Global,513.38,52694.26,102.6418243219216,59190.25,0.041,2015,0,0,0.1045,7,0,66,73,80.63,102.6869,102.6418,103.0677,102.1925,1317183,1.040617,0.000123,565.12,587.894,0.105,0.1053285714285714,-0.0145538927990921,1.513742300474454,0.039349182975606,2025-11-11 11:28:45.711988
2023-09-03,Apple,AAPL,Electronics,Global,567.76,56906.06,100.22907976033883,63580.88,0.02,1882,0,0,0.1043,7,0,66,73,80.62,100.3473,100.2291,100.8476,99.5548,1796827,1.040619,2e-06,586.82,586.2289999999999,0.1045,0.1050285714285714,-0.0235060180160519,1.6523327023900538,0.0741782641566812,2025-11-11 11:28:45.711988
2023-09-04,Apple,AAPL,Electronics,Global,548.26,54517.45,99.43722433554989,60578.79,0.014,2300,0,0,0.1049,10,0,86,96,106.07,99.6097,99.4372,99.7956,98.675,1750949,1.040969,0.000336,483.5,581.4346666666667,0.1043,0.1049285714285714,-0.0079008990402986,2.011056399686539,-0.0472168677124317,2025-11-11 11:28:45.711988
2023-09-05,Apple,AAPL,Electronics,Global,604.18,59762.08,98.9143686649254,62639.05,0.029,2277,0,0,0.1081,8,0,71,79,87.54,99.0523,98.9144,99.5127,98.6645,1049512,1.041921,0.000915,596.61,580.488,0.1049,0.1053428571428571,-0.0052575897149156,2.2499110644551177,0.0340095931265711,2025-11-11 11:28:45.711988
2023-09-06,Apple,AAPL,Electronics,Global,567.3,57066.24,100.592709001062,56176.77,0.003,1831,0,0,0.1112,8,0,66,74,82.23,100.6261,100.5927,101.1506,100.3037,1889095,1.042681,0.000729,642.85,578.6016666666667,0.1081,0.1061571428571428,0.0169671958784565,2.238384878998404,-0.103166954160384,2025-11-11 11:28:45.711988
2023-09-07,Apple,AAPL,Electronics,Global,606.45,62247.98,102.6432144634069,54778.88,0.022,1631,0,0,0.1106,9,0,76,85,94.4,102.4721,102.6432,103.0485,101.9493,1064415,1.041493,-0.001139,546.86,578.2046666666668,0.1112,0.1069428571428571,0.0203841829476691,1.9384625674941696,-0.0248837731325599,2025-11-11 11:28:45.711988
2023-09-08,Apple,AAPL,Electronics,Global,582.33,58359.1,100.2165432241347,58892.6,0.008,2053,0,0,0.1062,9,0,77,86,95.13,100.0195,100.2165,100.4782,99.7398,1018028,1.03945,-0.001962,459.14,578.3803333333333,0.1106,0.1071142857142857,-0.0236420922184811,1.459990779440664,0.07509682563791,2025-11-11 11:28:45.711988
2023-09-09,Apple,AAPL,Electronics,Global,555.02,56718.58,102.19196287469694,60432.49,0.0,2355,0,0,0.1087,9,0,75,84,93.13,102.1229,102.192,102.923,101.2302,1123723,1.040197,0.000719,513.38,576.5466666666667,0.1062,0.1077142857142857,0.0197123228210922,1.365472066584711,0.0261474276904059,2025-11-11 11:28:45.711988
2023-09-10,Apple,AAPL,Electronics,Global,599.06,62092.79,103.65037423167388,58523.76,0.019,1621,0,0,0.1068,9,0,76,85,94.08,103.7779,103.6504,104.8875,103.3549,1082013,1.039104,-0.001051,567.76,575.7096666666667,0.1087,0.1080714285714285,0.0142711758258964,1.763412256408621,-0.031584500324246,2025-11-11 11:28:45.711988
2023-09-11,Apple,AAPL,Electronics,Global,526.97,54041.59,102.55155742649688,53967.82,0.028,2141,0,0,0.1054,7,0,65,72,79.59,102.4181,102.5516,102.7006,101.9637,1063970,1.038924,-0.000173,548.26,574.3993333333333,0.1068,0.1081428571428571,-0.010601020353033,1.666434777017254,-0.0778476980973198,2025-11-11 11:28:45.711988
2023-09-12,Apple,AAPL,Electronics,Global,531.91,55376.12,104.1080577300901,55545.86,0.022,1753,0,0,0.102,7,0,68,75,82.65,104.0059,104.1081,104.6309,103.9456,1153857,1.037988,-0.000901,604.18,571.8573333333333,0.1054,0.1072714285714285,0.0151777251646976,1.445589832775757,0.0292403880682969,2025-11-11 11:28:45.711988
2023-09-13,Apple,AAPL,Electronics,Global,551.79,56536.73,102.46059490516892,56724.57,0.021,1694,0,0,0.0988,9,0,89,98,107.68,102.2792,102.4606,102.6986,101.932,1185685,1.036546,-0.001389,567.3,569.556,0.102,0.1055,-0.0158248973903086,1.240195841814289,0.0212204833987628,2025-11-11 11:28:45.711988
2023-09-14,Apple,AAPL,Electronics,Global,765.24,79044.51,103.2937491417781,97425.13,0.044,2279,1,0,0.0995,8,0,81,89,97.86,103.6162,103.2937,104.703,102.7733,1745856,1.03698,0.000418,606.45,575.815,0.0988,0.1039142857142857,0.0081309303283407,1.2726348931612843,0.7175120058204056,2025-11-11 11:28:45.711988
2023-09-15,Apple,AAPL,Electronics,Global,609.96,66062.27,108.30591242391212,63197.58,0.018,2195,0,0,0.0999,9,0,82,91,100.09,108.2578,108.3059,108.5758,107.2654,1031369,1.037587,0.000586,582.33,577.0310000000001,0.0995,0.1030142857142857,0.0485237725050027,2.106131372436047,-0.351321573807497,2025-11-11 11:28:45.711988
2023-09-16,Apple,AAPL,Electronics,Global,585.49,63705.6,108.80731893877736,57671.15,0.019,1954,0,0,0.1002,7,0,72,79,86.91,108.9535,108.8073,109.0083,108.2966,1091238,1.037126,-0.000445,555.02,578.0216666666666,0.0999,0.1017999999999999,0.004629480019094,2.6746227041189923,-0.0874468610981623,2025-11-11 11:28:45.711988
2023-09-17,Apple,AAPL,Electronics,Global,626.63,67717.06,108.06545580713092,61265.45,0.026,2236,0,0,0.0975,6,0,64,70,76.83,108.407,108.0655,109.6656,107.8472,1304095,1.035053,-0.001999,599.06,578.5086666666666,0.1002,0.1004714285714285,-0.0068175572778664,2.8870879079031897,0.0623240563089169,2025-11-11 11:28:45.711988
2023-09-18,Apple,AAPL,Electronics,Global,563.7,59316.91,105.22779640040946,52578.67,0.009,2205,0,0,0.0965,9,0,85,94,103.07,105.0275,105.2278,106.0687,104.9225,1850753,1.034616,-0.000422,526.97,575.9553333333333,0.0975,0.0992,-0.0262590743576811,2.616081287574847,-0.141789213986023,2025-11-11 11:28:45.711988
2023-09-19,Apple,AAPL,Electronics,Global,517.88,54585.82,105.40244950862738,58349.66,0.028,1554,0,0,0.0986,6,0,64,70,76.9,105.5624,105.4024,106.1991,105.1473,1041826,1.034929,0.000303,531.91,572.5093333333334,0.0965,0.0987142857142857,0.0016592573445419,2.524611279622952,0.1097591475782862,2025-11-11 11:28:45.711988
2023-09-20,Apple,AAPL,Electronics,Global,595.67,64039.21,107.50785716736073,63891.97,0.015,2025,0,0,0.0967,8,0,75,83,91.02,107.4878,107.5079,107.5214,106.3396,1252505,1.033746,-0.001143,551.79,575.4833333333333,0.0986,0.0984142857142857,0.0199758259773972,2.0403825685535733,0.0949844437825344,2025-11-11 11:28:45.711988
2023-09-21,Apple,AAPL,Electronics,Global,582.82,61769.85,105.9844389354362,53214.15,0.017,2423,0,0,0.095,6,0,63,69,75.56,106.2824,105.9844,106.6585,105.646,1223752,1.033893,0.000142,765.24,574.0396666666667,0.0967,0.0977714285714285,-0.0141710516157418,1.4762826351734952,-0.1671230359621092,2025-11-11 11:28:45.711988
2023-09-22,Apple,AAPL,Electronics,Global,494.92,53022.2,107.13287957839958,55187.84,0.025,2142,0,0,0.0929,6,0,63,69,75.41,106.9631,107.1329,107.3193,106.942,1153199,1.033881,-1.2e-05,609.96,569.1796666666668,0.095,0.0967714285714285,0.0108365004661064,1.3719289252936888,0.0370895711009195,2025-11-11 11:28:45.711988
2023-09-23,Apple,AAPL,Electronics,Global,545.4,58123.56,106.5705194689672,55824.85,0.008,1215,0,0,0.0942,12,0,119,131,143.34,106.6162,106.5705,107.4883,106.4408,1170874,1.034344,0.000448,585.49,568.3283333333333,0.0929,0.0959142857142857,-0.0052495545252673,1.075434983915168,0.011542578944927,2025-11-11 11:28:45.711988
2023-09-24,Apple,AAPL,Electronics,Global,510.01,53919.82,105.72306568553894,55749.55,0.028,1678,0,0,0.0943,7,0,75,82,89.73,105.8572,105.7231,106.2869,105.5252,1692555,1.03444,9.2e-05,626.63,567.7676666666667,0.0942,0.0954571428571428,-0.0079515438137195,0.8727599009053363,-0.0013488616628615,2025-11-11 11:28:45.711988
2023-09-25,Apple,AAPL,Electronics,Global,562.55,60057.51,106.75942570540872,59009.34,0.006,2298,0,0,0.0918,7,0,72,79,86.25,106.6133,106.7594,106.7793,106.368,1375127,1.033661,-0.000753,563.7,567.682,0.0943,0.0947857142857142,0.0098020205612585,0.7678648001407354,0.0584720414783614,2025-11-11 11:28:45.711988
2023-09-26,Apple,AAPL,Electronics,Global,576.69,59237.0,102.71896377399288,55906.55,0.027,1832,0,0,0.0941,7,0,72,79,86.44,102.6763,102.719,103.1994,102.6473,1618443,1.034619,0.000926,517.88,567.3443333333332,0.0918,0.0941428571428571,-0.0378458477660984,1.59576121523764,-0.0525813371239195,2025-11-11 11:28:45.711988
2023-09-27,Apple,AAPL,Electronics,Global,601.99,61600.21,102.32763029513892,60110.82,0.018,2336,0,0,0.0961,8,0,84,92,100.84,102.2988,102.3276,102.7474,101.7632,1439220,1.034492,-0.000123,595.67,571.294,0.0941,0.0940571428571428,-0.0038103953504219,1.9683211339952051,0.0752017429084783,2025-11-11 11:28:45.711988
2023-09-28,Apple,AAPL,Electronics,Global,544.14,56780.71,104.34945835522372,57268.4,0.018,2613,0,0,0.0961,6,0,64,70,76.73,104.5777,104.3495,104.6443,104.2215,1135595,1.03447,-2.1e-05,582.82,569.545,0.0961,0.0942142857142857,0.0197590874798196,1.9728802335812876,-0.0472863288173409,2025-11-11 11:28:45.711988
2023-09-29,Apple,AAPL,Electronics,Global,551.76,57364.02,103.96553323362268,52364.39,0.0,1928,0,0,0.0942,10,0,98,108,118.17,104.4267,103.9655,104.962,103.7537,2030206,1.033723,-0.000722,494.92,566.5086666666666,0.0961,0.0944,-0.0036799409676135,1.7780118323721348,-0.0856320414050332,2025-11-11 11:28:45.711988
2023-09-30,Apple,AAPL,Electronics,Global,533.65,55489.91,103.98184936829556,64228.52,0.014,1814,0,0,0.0928,6,0,69,75,81.96,104.3098,103.9818,104.5194,103.3326,1491515,1.033369,-0.000343,545.4,566.0683333333333,0.0942,0.0941999999999999,0.0001567827789026,1.563577281766069,0.2265686662252726,2025-11-11 11:28:45.711988
2023-10-01,Apple,AAPL,Electronics,Global,481.15,49898.88,103.70753645330214,53592.75,0.018,1698,0,0,0.0902,6,0,70,76,82.85,104.0058,103.7075,105.3707,103.6134,1491820,1.032661,-0.000685,510.01,566.802,0.0928,0.0936142857142857,-0.0026379616432876,1.4292339579407152,-0.1655926370403676,2025-11-11 11:28:45.711988
2023-10-02,Apple,AAPL,Electronics,Global,584.45,62931.4,107.67628204339972,58437.05,0.035,2227,0,0,0.0907,7,0,78,85,92.71,106.7748,107.6763,108.3985,105.7144,1071890,1.032522,-0.000134,562.55,569.1709999999999,0.0902,0.0934571428571428,0.0382691705035798,1.736219396070932,0.090390957732156,2025-11-11 11:28:45.711988
2023-10-03,Apple,AAPL,Electronics,Global,431.84,46857.61,108.50687920006231,50910.41,0.02,1819,0,0,0.093,8,0,85,93,101.65,108.5357,108.5069,108.8972,108.1385,1506085,1.033892,0.001326,576.69,564.6403333333333,0.0907,0.0933,0.0077138608960374,2.264570942933655,-0.1287991094690782,2025-11-11 11:28:45.711988
2023-10-04,Apple,AAPL,Electronics,Global,556.25,58817.56,105.7394384484128,63779.33,0.013,1879,0,0,0.0907,8,0,85,93,101.43,105.753,105.7394,105.9482,105.5613,1380695,1.032794,-0.001062,601.99,564.9066666666665,0.093,0.0925285714285714,-0.0255052904469669,1.9572280199932144,0.2527758075411295,2025-11-11 11:28:45.711988
2023-10-05,Apple,AAPL,Electronics,Global,594.87,61812.82,103.90979400942142,63919.94,0.028,1667,0,0,0.0877,7,0,75,82,89.19,104.0762,103.9098,104.891,103.6958,1968789,1.031503,-0.00125,544.14,564.5963333333333,0.0907,0.0913285714285714,-0.0173029164152623,2.0037430701799366,0.0022046327548439,2025-11-11 11:28:45.711988
2023-10-06,Apple,AAPL,Electronics,Global,549.07,57161.89,104.10673725924796,55468.16,0.015,1870,0,0,0.0916,6,0,65,71,77.51,103.8067,104.1067,104.204,103.7999,1435579,1.03268,0.001141,551.76,563.9886666666666,0.0877,0.0909571428571428,0.0018949127031329,1.9880695589677289,-0.1322244670442431,2025-11-11 11:28:45.711988
2023-10-07,Apple,AAPL,Electronics,Global,439.67,46924.86,106.72746292463653,51814.7,0.03,1787,0,0,0.0899,7,0,72,79,86.1,106.8823,106.7275,107.3752,106.6075,1466244,1.032513,-0.000162,533.65,558.4293333333334,0.0916,0.0905428571428571,0.0251741722674909,1.9374865579525675,-0.0658658949566743,2025-11-11 11:28:45.711988
2023-10-08,Apple,AAPL,Electronics,Global,582.27,62966.88,108.1403476385592,61549.76,0.023,1405,0,0,0.0895,8,0,86,94,102.41,107.6893,108.1403,108.3795,107.3556,1390173,1.031978,-0.000518,481.15,558.4273333333333,0.0899,0.0904428571428571,0.0132374505165022,1.875303358916032,0.1878822033129594,2025-11-11 11:28:45.711988
2023-10-09,Apple,AAPL,Electronics,Global,511.49,56411.43,110.2884353524486,53933.79,0.011,1748,0,0,0.092,6,0,64,70,76.44,110.5151,110.2884,110.7143,110.2307,1128534,1.03281,0.000806,584.45,556.9763333333334,0.0895,0.0906285714285714,0.0198640099944238,2.366833878706039,-0.1237367944245436,2025-11-11 11:28:45.711988
